"","X1","X0"
"17545",502,0.02800000000002
"17546",502,0.02800000000002
"17547",502,0.02800000000002
"17548",502,0.02800000000002
"17549",502,0.02800000000002
"17550",502,0.02699999999993
"17551",502,0.02800000000002
"17552",502,0.02800000000002
"17553",502,0.0279999999999063
"17554",502,0.0279999999999063
"17555",502,0.02800000000002
"17556",502,0.02800000000002
"17557",502,0.02800000000002
"17558",502,0.02800000000002
"17559",502,0.02800000000002
"17560",502,0.02800000000002
"17561",502,0.0279999999999063
"17562",502,0.02800000000002
"17563",502,0.02800000000002
"17564",502,0.02800000000002
"17565",502,0.02800000000002
"17566",502,0.0279999999999063
"17567",502,0.02800000000002
"17568",502,0.02800000000002
"17569",502,0.0289999999999964
"17570",502,0.02800000000002
"17571",503,0.0289999999999964
"17572",503,0.0279999999999063
"17573",503,0.02800000000002
"17574",503,0.02800000000002
"17575",503,0.0279999999999063
"17576",503,0.0279999999999063
"17577",503,0.02900000000011
"17578",503,0.0289999999999964
"17579",503,0.02800000000002
"17580",503,0.02800000000002
"17581",503,0.0279999999999063
"17582",503,0.0419999999999163
"17583",503,0.0279999999999063
"17584",503,0.0289999999999964
"17585",503,0.02800000000002
"17586",503,0.02800000000002
"17587",503,0.02800000000002
"17588",503,0.02800000000002
"17589",503,0.0289999999999964
"17590",503,0.02800000000002
"17591",503,0.0279999999999063
"17592",503,0.02800000000002
"17593",503,0.0289999999999964
"17594",503,0.0279999999999063
"17595",503,0.02800000000002
"17596",503,0.0279999999999063
"17597",503,0.02800000000002
"17598",503,0.02800000000002
"17599",503,0.02800000000002
"17600",503,0.02800000000002
"17601",503,0.02800000000002
"17602",503,0.02800000000002
"17603",503,0.02800000000002
"17604",503,0.02800000000002
"17605",503,0.0279999999999063
"17606",504,0.02800000000002
"17607",504,0.02800000000002
"17608",504,0.0279999999999063
"17609",504,0.0289999999999964
"17610",504,0.02800000000002
"17611",504,0.02800000000002
"17612",504,0.02800000000002
"17613",504,0.02800000000002
"17614",504,0.0279999999999063
"17615",504,0.0279999999999063
"17616",504,0.02800000000002
"17617",504,0.0289999999999964
"17618",504,0.02800000000002
"17619",504,0.02800000000002
"17620",504,0.0289999999999964
"17621",504,0.02800000000002
"17622",504,0.02800000000002
"17623",504,0.02800000000002
"17624",504,0.0430000000000064
"17625",504,0.0289999999999964
"17626",504,0.02800000000002
"17627",504,0.02800000000002
"17628",504,0.0289999999999964
"17629",504,0.0289999999999964
"17630",504,0.02800000000002
"17631",504,0.0289999999999964
"17632",504,0.0289999999999964
"17633",504,0.0289999999999964
"17634",504,0.0289999999999964
"17635",504,0.0289999999999964
"17636",504,0.0289999999999964
"17637",504,0.02800000000002
"17638",504,0.02800000000002
"17639",504,0.0289999999999964
"17640",504,0.0279999999999063
"17641",505,0.02900000000011
"17642",505,0.0460000000000491
"17643",505,0.0289999999999964
"17644",505,0.0289999999999964
"17645",505,0.0279999999999063
"17646",505,0.0279999999999063
"17647",505,0.02800000000002
"17648",505,0.0279999999999063
"17649",505,0.02800000000002
"17650",505,0.02800000000002
"17651",505,0.0289999999999964
"17652",505,0.02800000000002
"17653",505,0.02800000000002
"17654",505,0.02800000000002
"17655",505,0.0289999999999964
"17656",505,0.02800000000002
"17657",505,0.0289999999999964
"17658",505,0.0279999999999063
"17659",505,0.02800000000002
"17660",505,0.02800000000002
"17661",505,0.02800000000002
"17662",505,0.0279999999999063
"17663",505,0.02800000000002
"17664",505,0.02800000000002
"17665",505,0.02800000000002
"17666",505,0.0430000000000064
"17667",505,0.0289999999999964
"17668",505,0.02800000000002
"17669",505,0.02800000000002
"17670",505,0.02800000000002
"17671",505,0.0289999999999964
"17672",505,0.0289999999999964
"17673",505,0.0289999999999964
"17674",505,0.0289999999999964
"17675",505,0.0289999999999964
"17676",506,0.0289999999999964
"17677",506,0.0459999999999354
"17678",506,0.0289999999999964
"17679",506,0.0299999999999727
"17680",506,0.0299999999999727
"17681",506,0.0289999999999964
"17682",506,0.0299999999999727
"17683",506,0.0289999999999964
"17684",506,0.0300000000000864
"17685",506,0.0289999999999964
"17686",506,0.0300000000000864
"17687",506,0.0300000000000864
"17688",506,0.02900000000011
"17689",506,0.02800000000002
"17690",506,0.0289999999999964
"17691",506,0.0289999999999964
"17692",506,0.0289999999999964
"17693",506,0.0289999999999964
"17694",506,0.02800000000002
"17695",506,0.0289999999999964
"17696",506,0.0289999999999964
"17697",506,0.0289999999999964
"17698",506,0.02800000000002
"17699",506,0.0299999999999727
"17700",506,0.0289999999999964
"17701",506,0.02800000000002
"17702",506,0.0299999999999727
"17703",506,0.0289999999999964
"17704",506,0.0299999999999727
"17705",506,0.02800000000002
"17706",506,0.0289999999999964
"17707",506,0.0299999999999727
"17708",506,0.0279999999999063
"17709",506,0.0289999999999964
"17710",506,0.02800000000002
"17711",507,0.02800000000002
"17712",507,0.0450000000000728
"17713",507,0.0289999999999964
"17714",507,0.0289999999999964
"17715",507,0.0289999999999964
"17716",507,0.0289999999999964
"17717",507,0.0289999999999964
"17718",507,0.0299999999999727
"17719",507,0.0289999999999964
"17720",507,0.0289999999999964
"17721",507,0.0289999999999964
"17722",507,0.0289999999999964
"17723",507,0.0299999999999727
"17724",507,0.0289999999999964
"17725",507,0.0309999999999491
"17726",507,0.0299999999999727
"17727",507,0.0289999999999964
"17728",507,0.02800000000002
"17729",507,0.0289999999999964
"17730",507,0.0299999999999727
"17731",507,0.0289999999999964
"17732",507,0.0300000000000864
"17733",507,0.0289999999999964
"17734",507,0.0300000000000864
"17735",507,0.0289999999999964
"17736",507,0.0299999999999727
"17737",507,0.0289999999999964
"17738",507,0.0289999999999964
"17739",507,0.0289999999999964
"17740",507,0.0289999999999964
"17741",507,0.0299999999999727
"17742",507,0.0289999999999964
"17743",507,0.0289999999999964
"17744",507,0.0289999999999964
"17745",507,0.0309999999999491
"17746",508,0.0459999999999354
"17747",508,0.0289999999999964
"17748",508,0.0289999999999964
"17749",508,0.0299999999999727
"17750",508,0.0289999999999964
"17751",508,0.0299999999999727
"17752",508,0.0300000000000864
"17753",508,0.0299999999999727
"17754",508,0.0289999999999964
"17755",508,0.0299999999999727
"17756",508,0.02900000000011
"17757",508,0.0289999999999964
"17758",508,0.0289999999999964
"17759",508,0.0299999999999727
"17760",508,0.0289999999999964
"17761",508,0.0289999999999964
"17762",508,0.0300000000000864
"17763",508,0.0300000000000864
"17764",508,0.0309999999999491
"17765",508,0.0300000000000864
"17766",508,0.0289999999999964
"17767",508,0.0289999999999964
"17768",508,0.0289999999999964
"17769",508,0.0289999999999964
"17770",508,0.0299999999999727
"17771",508,0.0289999999999964
"17772",508,0.0289999999999964
"17773",508,0.0289999999999964
"17774",508,0.0299999999999727
"17775",508,0.0289999999999964
"17776",508,0.0300000000000864
"17777",508,0.0289999999999964
"17778",508,0.0300000000000864
"17779",508,0.0289999999999964
"17780",508,0.0289999999999964
"17781",509,0.0289999999999964
"17782",509,0.0470000000000255
"17783",509,0.0289999999999964
"17784",509,0.0310000000000628
"17785",509,0.0289999999999964
"17786",509,0.0289999999999964
"17787",509,0.0289999999999964
"17788",509,0.0289999999999964
"17789",509,0.0299999999999727
"17790",509,0.0299999999999727
"17791",509,0.0299999999999727
"17792",509,0.0289999999999964
"17793",509,0.0299999999999727
"17794",509,0.0299999999999727
"17795",509,0.0300000000000864
"17796",509,0.0289999999999964
"17797",509,0.0300000000000864
"17798",509,0.0289999999999964
"17799",509,0.0289999999999964
"17800",509,0.0299999999999727
"17801",509,0.0289999999999964
"17802",509,0.0299999999999727
"17803",509,0.0439999999999827
"17804",509,0.0299999999999727
"17805",509,0.0299999999999727
"17806",509,0.0289999999999964
"17807",509,0.0289999999999964
"17808",509,0.0299999999999727
"17809",509,0.0289999999999964
"17810",509,0.0299999999999727
"17811",509,0.0289999999999964
"17812",509,0.0299999999999727
"17813",509,0.0289999999999964
"17814",509,0.0300000000000864
"17815",509,0.0300000000000864
"17816",510,0.02900000000011
"17817",510,0.0460000000000491
"17818",510,0.0289999999999964
"17819",510,0.0299999999999727
"17820",510,0.0450000000000728
"17821",510,0.0299999999999727
"17822",510,0.0309999999999491
"17823",510,0.0289999999999964
"17824",510,0.0289999999999964
"17825",510,0.0299999999999727
"17826",510,0.0299999999999727
"17827",510,0.0289999999999964
"17828",510,0.0299999999999727
"17829",510,0.0300000000000864
"17830",510,0.0289999999999964
"17831",510,0.0299999999999727
"17832",510,0.0300000000000864
"17833",510,0.0299999999999727
"17834",510,0.0289999999999964
"17835",510,0.0310000000000628
"17836",510,0.0300000000000864
"17837",510,0.0299999999999727
"17838",510,0.0289999999999964
"17839",510,0.0299999999999727
"17840",510,0.0289999999999964
"17841",510,0.0299999999999727
"17842",510,0.0449999999999591
"17843",510,0.02900000000011
"17844",510,0.0299999999999727
"17845",510,0.0299999999999727
"17846",510,0.0299999999999727
"17847",510,0.0289999999999964
"17848",510,0.0299999999999727
"17849",510,0.0310000000000628
"17850",510,0.0300000000000864
"17851",511,0.0299999999999727
"17852",511,0.0459999999999354
"17853",511,0.0289999999999964
"17854",511,0.0299999999999727
"17855",511,0.0299999999999727
"17856",511,0.0299999999999727
"17857",511,0.0299999999999727
"17858",511,0.0299999999999727
"17859",511,0.0309999999999491
"17860",511,0.0460000000000491
"17861",511,0.0299999999999727
"17862",511,0.0300000000000864
"17863",511,0.0300000000000864
"17864",511,0.0299999999999727
"17865",511,0.0310000000000628
"17866",511,0.0300000000000864
"17867",511,0.0300000000000864
"17868",511,0.0300000000000864
"17869",511,0.0309999999999491
"17870",511,0.0300000000000864
"17871",511,0.0300000000000864
"17872",511,0.0299999999999727
"17873",511,0.0310000000000628
"17874",511,0.0309999999999491
"17875",511,0.0299999999999727
"17876",511,0.0299999999999727
"17877",511,0.0300000000000864
"17878",511,0.0310000000000628
"17879",511,0.0439999999999827
"17880",511,0.0300000000000864
"17881",511,0.0309999999999491
"17882",511,0.0299999999999727
"17883",511,0.0299999999999727
"17884",511,0.0299999999999727
"17885",511,0.0310000000000628
"17886",512,0.0300000000000864
"17887",512,0.0310000000000628
"17888",512,0.0309999999999491
"17889",512,0.0299999999999727
"17890",512,0.0310000000000628
"17891",512,0.0309999999999491
"17892",512,0.0320000000000391
"17893",512,0.0299999999999727
"17894",512,0.0310000000000628
"17895",512,0.0309999999999491
"17896",512,0.0309999999999491
"17897",512,0.0309999999999491
"17898",512,0.0299999999999727
"17899",512,0.0320000000000391
"17900",512,0.0460000000000491
"17901",512,0.0309999999999491
"17902",512,0.0319999999999254
"17903",512,0.0309999999999491
"17904",512,0.0299999999999727
"17905",512,0.0310000000000628
"17906",512,0.0309999999999491
"17907",512,0.0310000000000628
"17908",512,0.0309999999999491
"17909",512,0.0309999999999491
"17910",512,0.0309999999999491
"17911",512,0.0320000000000391
"17912",512,0.0309999999999491
"17913",512,0.0310000000000628
"17914",512,0.0310000000000628
"17915",512,0.0309999999999491
"17916",512,0.0300000000000864
"17917",512,0.0300000000000864
"17918",512,0.0309999999999491
"17919",512,0.0460000000000491
"17920",512,0.0299999999999727
"17921",513,0.0470000000000255
"17922",513,0.0299999999999727
"17923",513,0.0309999999999491
"17924",513,0.0309999999999491
"17925",513,0.0299999999999727
"17926",513,0.0309999999999491
"17927",513,0.0309999999999491
"17928",513,0.0309999999999491
"17929",513,0.0300000000000864
"17930",513,0.0309999999999491
"17931",513,0.0309999999999491
"17932",513,0.0309999999999491
"17933",513,0.0299999999999727
"17934",513,0.0309999999999491
"17935",513,0.0300000000000864
"17936",513,0.0299999999999727
"17937",513,0.0310000000000628
"17938",513,0.0449999999999591
"17939",513,0.0300000000000864
"17940",513,0.0309999999999491
"17941",513,0.0300000000000864
"17942",513,0.0300000000000864
"17943",513,0.0310000000000628
"17944",513,0.0309999999999491
"17945",513,0.0310000000000628
"17946",513,0.0299999999999727
"17947",513,0.0310000000000628
"17948",513,0.0309999999999491
"17949",513,0.0320000000000391
"17950",513,0.0309999999999491
"17951",513,0.0310000000000628
"17952",513,0.0299999999999727
"17953",513,0.0310000000000628
"17954",513,0.0299999999999727
"17955",513,0.0310000000000628
"17956",514,0.0299999999999727
"17957",514,0.0299999999999727
"17958",514,0.0460000000000491
"17959",514,0.0299999999999727
"17960",514,0.0449999999999591
"17961",514,0.0300000000000864
"17962",514,0.0450000000000728
"17963",514,0.0299999999999727
"17964",514,0.0449999999999591
"17965",514,0.0299999999999727
"17966",514,0.0299999999999727
"17967",514,0.0299999999999727
"17968",514,0.0299999999999727
"17969",514,0.0310000000000628
"17970",514,0.0320000000000391
"17971",514,0.0299999999999727
"17972",514,0.0299999999999727
"17973",514,0.0310000000000628
"17974",514,0.0299999999999727
"17975",514,0.0309999999999491
"17976",514,0.0299999999999727
"17977",514,0.0300000000000864
"17978",514,0.0299999999999727
"17979",514,0.0300000000000864
"17980",514,0.0299999999999727
"17981",514,0.0310000000000628
"17982",514,0.0299999999999727
"17983",514,0.0299999999999727
"17984",514,0.0299999999999727
"17985",514,0.0309999999999491
"17986",514,0.0299999999999727
"17987",514,0.0299999999999727
"17988",514,0.0299999999999727
"17989",514,0.0309999999999491
"17990",514,0.0299999999999727
"17991",515,0.0309999999999491
"17992",515,0.0299999999999727
"17993",515,0.0300000000000864
"17994",515,0.0299999999999727
"17995",515,0.0299999999999727
"17996",515,0.0299999999999727
"17997",515,0.0309999999999491
"17998",515,0.0299999999999727
"17999",515,0.0310000000000628
"18000",515,0.0310000000000628
"18001",515,0.0300000000000864
"18002",515,0.0299999999999727
"18003",515,0.0309999999999491
"18004",515,0.0299999999999727
"18005",515,0.0299999999999727
"18006",515,0.0299999999999727
"18007",515,0.0300000000000864
"18008",515,0.0300000000000864
"18009",515,0.0299999999999727
"18010",515,0.0299999999999727
"18011",515,0.0309999999999491
"18012",515,0.0299999999999727
"18013",515,0.0299999999999727
"18014",515,0.0300000000000864
"18015",515,0.0299999999999727
"18016",515,0.0299999999999727
"18017",515,0.0299999999999727
"18018",515,0.0309999999999491
"18019",515,0.0299999999999727
"18020",515,0.0299999999999727
"18021",515,0.0299999999999727
"18022",515,0.0299999999999727
"18023",515,0.0300000000000864
"18024",515,0.0300000000000864
"18025",515,0.0299999999999727
"18026",516,0.0299999999999727
"18027",516,0.0310000000000628
"18028",516,0.0300000000000864
"18029",516,0.0299999999999727
"18030",516,0.0309999999999491
"18031",516,0.0310000000000628
"18032",516,0.0299999999999727
"18033",516,0.0300000000000864
"18034",516,0.0300000000000864
"18035",516,0.0300000000000864
"18036",516,0.0300000000000864
"18037",516,0.0310000000000628
"18038",516,0.0299999999999727
"18039",516,0.0299999999999727
"18040",516,0.0299999999999727
"18041",516,0.0299999999999727
"18042",516,0.0309999999999491
"18043",516,0.0299999999999727
"18044",516,0.0310000000000628
"18045",516,0.0299999999999727
"18046",516,0.0310000000000628
"18047",516,0.0309999999999491
"18048",516,0.0299999999999727
"18049",516,0.0310000000000628
"18050",516,0.0309999999999491
"18051",516,0.0309999999999491
"18052",516,0.0300000000000864
"18053",516,0.0310000000000628
"18054",516,0.0309999999999491
"18055",516,0.0309999999999491
"18056",516,0.0309999999999491
"18057",516,0.0299999999999727
"18058",516,0.0320000000000391
"18059",516,0.0309999999999491
"18060",516,0.0310000000000628
"18061",517,0.0310000000000628
"18062",517,0.0320000000000391
"18063",517,0.0330000000000155
"18064",517,0.0330000000000155
"18065",517,0.0310000000000628
"18066",517,0.0309999999999491
"18067",517,0.0330000000000155
"18068",517,0.0309999999999491
"18069",517,0.0310000000000628
"18070",517,0.0310000000000628
"18071",517,0.0299999999999727
"18072",517,0.0310000000000628
"18073",517,0.0310000000000628
"18074",517,0.0309999999999491
"18075",517,0.0309999999999491
"18076",517,0.0300000000000864
"18077",517,0.0460000000000491
"18078",517,0.0310000000000628
"18079",517,0.0439999999999827
"18080",517,0.0299999999999727
"18081",517,0.0460000000000491
"18082",517,0.0309999999999491
"18083",517,0.0449999999999591
"18084",517,0.0310000000000628
"18085",517,0.0309999999999491
"18086",517,0.0299999999999727
"18087",517,0.0309999999999491
"18088",517,0.0299999999999727
"18089",517,0.0309999999999491
"18090",517,0.0299999999999727
"18091",517,0.0300000000000864
"18092",517,0.0300000000000864
"18093",517,0.0310000000000628
"18094",517,0.0310000000000628
"18095",517,0.0310000000000628
"18096",518,0.0480000000000018
"18097",518,0.0320000000000391
"18098",518,0.0309999999999491
"18099",518,0.0310000000000628
"18100",518,0.0309999999999491
"18101",518,0.0300000000000864
"18102",518,0.0309999999999491
"18103",518,0.0310000000000628
"18104",518,0.0299999999999727
"18105",518,0.0310000000000628
"18106",518,0.0310000000000628
"18107",518,0.0309999999999491
"18108",518,0.0309999999999491
"18109",518,0.0310000000000628
"18110",518,0.0310000000000628
"18111",518,0.0309999999999491
"18112",518,0.0310000000000628
"18113",518,0.0460000000000491
"18114",518,0.0309999999999491
"18115",518,0.0310000000000628
"18116",518,0.0319999999999254
"18117",518,0.0449999999999591
"18118",518,0.0309999999999491
"18119",518,0.0309999999999491
"18120",518,0.0310000000000628
"18121",518,0.0310000000000628
"18122",518,0.0309999999999491
"18123",518,0.0309999999999491
"18124",518,0.0299999999999727
"18125",518,0.0310000000000628
"18126",518,0.0309999999999491
"18127",518,0.0319999999999254
"18128",518,0.0309999999999491
"18129",518,0.0310000000000628
"18130",518,0.0299999999999727
"18131",519,0.0309999999999491
"18132",519,0.0310000000000628
"18133",519,0.0309999999999491
"18134",519,0.0310000000000628
"18135",519,0.0309999999999491
"18136",519,0.0310000000000628
"18137",519,0.0320000000000391
"18138",519,0.0320000000000391
"18139",519,0.0309999999999491
"18140",519,0.0310000000000628
"18141",519,0.0310000000000628
"18142",519,0.0309999999999491
"18143",519,0.0309999999999491
"18144",519,0.0310000000000628
"18145",519,0.0299999999999727
"18146",519,0.0310000000000628
"18147",519,0.0309999999999491
"18148",519,0.0310000000000628
"18149",519,0.0309999999999491
"18150",519,0.0310000000000628
"18151",519,0.0319999999999254
"18152",519,0.0310000000000628
"18153",519,0.0309999999999491
"18154",519,0.0310000000000628
"18155",519,0.0309999999999491
"18156",519,0.0319999999999254
"18157",519,0.0319999999999254
"18158",519,0.0310000000000628
"18159",519,0.0309999999999491
"18160",519,0.0310000000000628
"18161",519,0.0309999999999491
"18162",519,0.0309999999999491
"18163",519,0.0310000000000628
"18164",519,0.0320000000000391
"18165",519,0.0309999999999491
"18166",520,0.0309999999999491
"18167",520,0.0310000000000628
"18168",520,0.0309999999999491
"18169",520,0.0310000000000628
"18170",520,0.0310000000000628
"18171",520,0.0459999999999354
"18172",520,0.0320000000000391
"18173",520,0.0460000000000491
"18174",520,0.0309999999999491
"18175",520,0.0320000000000391
"18176",520,0.0319999999999254
"18177",520,0.0469999999999118
"18178",520,0.0309999999999491
"18179",520,0.0330000000000155
"18180",520,0.0320000000000391
"18181",520,0.0310000000000628
"18182",520,0.0309999999999491
"18183",520,0.0310000000000628
"18184",520,0.0310000000000628
"18185",520,0.0310000000000628
"18186",520,0.0310000000000628
"18187",520,0.0309999999999491
"18188",520,0.0310000000000628
"18189",520,0.0319999999999254
"18190",520,0.0309999999999491
"18191",520,0.0310000000000628
"18192",520,0.0309999999999491
"18193",520,0.0310000000000628
"18194",520,0.0309999999999491
"18195",520,0.0309999999999491
"18196",520,0.0320000000000391
"18197",520,0.0310000000000628
"18198",520,0.0309999999999491
"18199",520,0.0310000000000628
"18200",520,0.0310000000000628
"18201",521,0.0470000000000255
"18202",521,0.0319999999999254
"18203",521,0.0470000000000255
"18204",521,0.0310000000000628
"18205",521,0.0310000000000628
"18206",521,0.0470000000000255
"18207",521,0.0320000000000391
"18208",521,0.0459999999999354
"18209",521,0.0309999999999491
"18210",521,0.0470000000000255
"18211",521,0.0320000000000391
"18212",521,0.0309999999999491
"18213",521,0.0309999999999491
"18214",521,0.0309999999999491
"18215",521,0.0309999999999491
"18216",521,0.0310000000000628
"18217",521,0.0310000000000628
"18218",521,0.0309999999999491
"18219",521,0.0309999999999491
"18220",521,0.0309999999999491
"18221",521,0.0309999999999491
"18222",521,0.0310000000000628
"18223",521,0.0320000000000391
"18224",521,0.0310000000000628
"18225",521,0.0319999999999254
"18226",521,0.0309999999999491
"18227",521,0.0309999999999491
"18228",521,0.0320000000000391
"18229",521,0.0319999999999254
"18230",521,0.0310000000000628
"18231",521,0.0320000000000391
"18232",521,0.0320000000000391
"18233",521,0.0309999999999491
"18234",521,0.0309999999999491
"18235",521,0.0320000000000391
"18236",522,0.0320000000000391
"18237",522,0.0309999999999491
"18238",522,0.0319999999999254
"18239",522,0.0310000000000628
"18240",522,0.0320000000000391
"18241",522,0.0310000000000628
"18242",522,0.0310000000000628
"18243",522,0.0310000000000628
"18244",522,0.0310000000000628
"18245",522,0.0310000000000628
"18246",522,0.0310000000000628
"18247",522,0.0309999999999491
"18248",522,0.0310000000000628
"18249",522,0.0309999999999491
"18250",522,0.0320000000000391
"18251",522,0.0309999999999491
"18252",522,0.0309999999999491
"18253",522,0.0319999999999254
"18254",522,0.0319999999999254
"18255",522,0.0320000000000391
"18256",522,0.0319999999999254
"18257",522,0.0320000000000391
"18258",522,0.0309999999999491
"18259",522,0.0320000000000391
"18260",522,0.0320000000000391
"18261",522,0.0320000000000391
"18262",522,0.0330000000000155
"18263",522,0.0589999999999691
"18264",522,0.0330000000000155
"18265",522,0.0310000000000628
"18266",522,0.0320000000000391
"18267",522,0.0319999999999254
"18268",522,0.0309999999999491
"18269",522,0.0319999999999254
"18270",522,0.0309999999999491
"18271",523,0.0320000000000391
"18272",523,0.0310000000000628
"18273",523,0.0470000000000255
"18274",523,0.0309999999999491
"18275",523,0.0459999999999354
"18276",523,0.0320000000000391
"18277",523,0.0470000000000255
"18278",523,0.0319999999999254
"18279",523,0.0309999999999491
"18280",523,0.0320000000000391
"18281",523,0.0460000000000491
"18282",523,0.0330000000000155
"18283",523,0.0309999999999491
"18284",523,0.0320000000000391
"18285",523,0.0320000000000391
"18286",523,0.0320000000000391
"18287",523,0.0319999999999254
"18288",523,0.0309999999999491
"18289",523,0.0320000000000391
"18290",523,0.0309999999999491
"18291",523,0.0309999999999491
"18292",523,0.0320000000000391
"18293",523,0.0320000000000391
"18294",523,0.0319999999999254
"18295",523,0.0320000000000391
"18296",523,0.0320000000000391
"18297",523,0.0320000000000391
"18298",523,0.0309999999999491
"18299",523,0.0320000000000391
"18300",523,0.0320000000000391
"18301",523,0.0310000000000628
"18302",523,0.0320000000000391
"18303",523,0.0319999999999254
"18304",523,0.0470000000000255
"18305",523,0.0319999999999254
"18306",524,0.0489999999999782
"18307",524,0.0330000000000155
"18308",524,0.0309999999999491
"18309",524,0.0320000000000391
"18310",524,0.0310000000000628
"18311",524,0.0320000000000391
"18312",524,0.0320000000000391
"18313",524,0.0320000000000391
"18314",524,0.0309999999999491
"18315",524,0.0320000000000391
"18316",524,0.0309999999999491
"18317",524,0.0310000000000628
"18318",524,0.0319999999999254
"18319",524,0.0310000000000628
"18320",524,0.0320000000000391
"18321",524,0.0320000000000391
"18322",524,0.0320000000000391
"18323",524,0.0309999999999491
"18324",524,0.0330000000000155
"18325",524,0.0470000000000255
"18326",524,0.0330000000000155
"18327",524,0.0310000000000628
"18328",524,0.0310000000000628
"18329",524,0.0309999999999491
"18330",524,0.0320000000000391
"18331",524,0.0310000000000628
"18332",524,0.0320000000000391
"18333",524,0.0320000000000391
"18334",524,0.0319999999999254
"18335",524,0.0320000000000391
"18336",524,0.0319999999999254
"18337",524,0.0320000000000391
"18338",524,0.0309999999999491
"18339",524,0.0309999999999491
"18340",524,0.0320000000000391
"18341",525,0.0330000000000155
"18342",525,0.0320000000000391
"18343",525,0.0320000000000391
"18344",525,0.0320000000000391
"18345",525,0.0320000000000391
"18346",525,0.0320000000000391
"18347",525,0.0320000000000391
"18348",525,0.0319999999999254
"18349",525,0.0330000000000155
"18350",525,0.0320000000000391
"18351",525,0.0319999999999254
"18352",525,0.0310000000000628
"18353",525,0.0320000000000391
"18354",525,0.0320000000000391
"18355",525,0.0330000000000155
"18356",525,0.0320000000000391
"18357",525,0.0320000000000391
"18358",525,0.0319999999999254
"18359",525,0.0319999999999254
"18360",525,0.0320000000000391
"18361",525,0.0320000000000391
"18362",525,0.0329999999999018
"18363",525,0.0310000000000628
"18364",525,0.0320000000000391
"18365",525,0.0310000000000628
"18366",525,0.0470000000000255
"18367",525,0.0319999999999254
"18368",525,0.0320000000000391
"18369",525,0.0319999999999254
"18370",525,0.0320000000000391
"18371",525,0.0319999999999254
"18372",525,0.0319999999999254
"18373",525,0.0320000000000391
"18374",525,0.0320000000000391
"18375",525,0.0320000000000391
"18376",526,0.0330000000000155
"18377",526,0.0319999999999254
"18378",526,0.0319999999999254
"18379",526,0.0320000000000391
"18380",526,0.0320000000000391
"18381",526,0.0319999999999254
"18382",526,0.0319999999999254
"18383",526,0.0319999999999254
"18384",526,0.0320000000000391
"18385",526,0.0330000000000155
"18386",526,0.0330000000000155
"18387",526,0.0480000000000018
"18388",526,0.0330000000000155
"18389",526,0.0319999999999254
"18390",526,0.0330000000000155
"18391",526,0.0330000000000155
"18392",526,0.0320000000000391
"18393",526,0.0320000000000391
"18394",526,0.0320000000000391
"18395",526,0.0319999999999254
"18396",526,0.0330000000000155
"18397",526,0.0320000000000391
"18398",526,0.0320000000000391
"18399",526,0.0319999999999254
"18400",526,0.0320000000000391
"18401",526,0.0319999999999254
"18402",526,0.0329999999999018
"18403",526,0.0320000000000391
"18404",526,0.0320000000000391
"18405",526,0.0320000000000391
"18406",526,0.0330000000000155
"18407",526,0.0320000000000391
"18408",526,0.0470000000000255
"18409",526,0.0319999999999254
"18410",526,0.0320000000000391
"18411",527,0.0330000000000155
"18412",527,0.0489999999999782
"18413",527,0.0330000000000155
"18414",527,0.0319999999999254
"18415",527,0.0319999999999254
"18416",527,0.0330000000000155
"18417",527,0.0330000000000155
"18418",527,0.0330000000000155
"18419",527,0.0330000000000155
"18420",527,0.0319999999999254
"18421",527,0.0320000000000391
"18422",527,0.0320000000000391
"18423",527,0.0320000000000391
"18424",527,0.0330000000000155
"18425",527,0.0330000000000155
"18426",527,0.0320000000000391
"18427",527,0.0329999999999018
"18428",527,0.0329999999999018
"18429",527,0.0320000000000391
"18430",527,0.0320000000000391
"18431",527,0.0320000000000391
"18432",527,0.0330000000000155
"18433",527,0.0319999999999254
"18434",527,0.0320000000000391
"18435",527,0.0320000000000391
"18436",527,0.0319999999999254
"18437",527,0.0319999999999254
"18438",527,0.0319999999999254
"18439",527,0.0319999999999254
"18440",527,0.0330000000000155
"18441",527,0.0319999999999254
"18442",527,0.0330000000000155
"18443",527,0.0319999999999254
"18444",527,0.0320000000000391
"18445",527,0.0320000000000391
"18446",528,0.0320000000000391
"18447",528,0.0489999999999782
"18448",528,0.0329999999999018
"18449",528,0.0330000000000155
"18450",528,0.0320000000000391
"18451",528,0.0330000000000155
"18452",528,0.0319999999999254
"18453",528,0.0320000000000391
"18454",528,0.0330000000000155
"18455",528,0.0320000000000391
"18456",528,0.0330000000000155
"18457",528,0.0319999999999254
"18458",528,0.0319999999999254
"18459",528,0.0330000000000155
"18460",528,0.0330000000000155
"18461",528,0.0320000000000391
"18462",528,0.0330000000000155
"18463",528,0.0330000000000155
"18464",528,0.0330000000000155
"18465",528,0.0320000000000391
"18466",528,0.0330000000000155
"18467",528,0.0330000000000155
"18468",528,0.0320000000000391
"18469",528,0.0320000000000391
"18470",528,0.0320000000000391
"18471",528,0.0319999999999254
"18472",528,0.0320000000000391
"18473",528,0.0329999999999018
"18474",528,0.0320000000000391
"18475",528,0.0330000000000155
"18476",528,0.0319999999999254
"18477",528,0.0319999999999254
"18478",528,0.0330000000000155
"18479",528,0.0320000000000391
"18480",528,0.0320000000000391
"18481",529,0.0330000000000155
"18482",529,0.0320000000000391
